text,context0,context1,context2,context3
And folks want government to do more for them.  They can't even build an airline hanger properly.,1,0,1,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,1,0,1,1
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
And folks want government to do more for them.  They can't even build an airline hanger properly.,0,0,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",0,0,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,1,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",0,0,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",0,0,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",0,0,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",0,0,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,1,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,1,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",0,0,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,0,1,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",0,0,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",0,0,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",1,1,0,0
"Gay people are a minority in our society and, therefore wield little power. They are susceptible to the whims of the majority.",0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,1,1,1,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,1,0,1,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,1,1,1,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,1,0,1,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,1,1,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
He has admitted to being a murderer...has requested the death penalty. Give it to him...no need to spend money on a trial.,0,0,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,1,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,1,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,1,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,0,0,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,0,0,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,0,0,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,1,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,0,0,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,0,0,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,0,0,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,0,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,1,1,1,0
I identify as  transgendered ladybug sandpaper. your opinion is hate speech to my gender fluid.,0,0,0,0
